id_sessao,data_acesso,id_lead,utm_source,utm_medium,utm_campaign,custo_clique,converteu,receita_gerada
S-109661,2025-07-31 20:00:00,,instagram,ads,ai_launch,1.54,Nao,0.0
S-109662,2025-08-23 02:00:00,L-8534,meta,ads,ai_launch,1.32,Nao,0.0
S-109663,2025-10-28 22:00:00,,gogle ,cpc,search_brand,1.84,Nao,0.0
S-109664,2025-04-09 08:00:00,,facebook,ads,ai_launch,1.06,Nao,0.0
S-109665,2025-04-16 20:00:00,L-2803,meta,ads,ai_launch,1.85,Nao,0.0
S-109666,2025-10-14 01:00:00,,tiktok,cpc,viral_trend,0.97,Nao,0.0
S-109667,2025-01-08 13:00:00,,gogle ,cpc,search_brand,2.42,Nao,0.0
S-109668,2025-12-27 17:00:00,,Meta Ads,ads,ai_launch,1.45,Nao,0.0
S-109669,2025-06-03 15:00:00,,Google,cpc,search_brand,2.16,Nao,0.0
S-109670,2025-03-27 17:00:00,L-9358,gogle ,cpc,search_brand,2.08,Nao,0.0
S-109671,2026-01-26 14:00:00,,GOOGLE,cpc,search_brand,2.1,Nao,0.0
S-109672,2025-09-02 04:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109673,2025-02-07 23:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109674,2025-03-02 02:00:00,,facebook,ads,ai_launch,1.59,Nao,0.0
S-109675,2025-08-18 23:00:00,,facebook,ads,ai_launch,1.48,Nao,0.0
S-109676,2025-08-13 13:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109677,2025-11-19 11:00:00,,meta,ads,ai_launch,1.15,Nao,0.0
S-109678,2025-12-06 06:00:00,,FB,ads,retargeting_v1,1.4,Nao,0.0
S-109679,2025-07-14 10:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109680,2025-06-26 01:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109681,2025-03-25 02:00:00,,google,cpc,search_brand,1.54,Nao,0.0
S-109682,2025-06-06 06:00:00,L-1211,google,organic,seo_blog,0.0,Nao,0.0
S-109683,2025-08-09 16:00:00,L-4314, google,organic,seo_blog,0.0,Nao,0.0
S-109684,2025-06-21 04:00:00,,TikTok,cpc,viral_trend,0.98,Nao,0.0
S-109685,2025-12-13 15:00:00,,TikTok,cpc,viral_trend,0.73,Nao,0.0
S-109686,2025-05-03 21:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-109687,2025-04-03 21:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109688,2026-01-08 05:00:00,,TikTok,cpc,viral_trend,0.99,Nao,0.0
S-109689,2025-10-20 05:00:00,L-6149,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109690,2025-03-12 07:00:00,,meta,ads,retargeting_v1,1.33,Nao,0.0
S-109691,2025-11-11 02:00:00,,GOOGLE,cpc,search_brand,1.75,Nao,0.0
S-109692,2025-08-05 21:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109693,2025-04-22 18:00:00,,meta,ads,ai_launch,1.63,Nao,0.0
S-109694,2025-11-04 11:00:00,L-2493,TikTok,cpc,,0.67,Sim,299.9
S-109695,2025-11-22 08:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109696,2026-01-12 13:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109697,2025-01-30 15:00:00,L-9966,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109698,2025-04-01 09:00:00,,gogle ,cpc,search_brand,1.62,Nao,0.0
S-109699,2025-04-13 01:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109700,2025-07-15 17:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109701,2025-11-19 07:00:00,,tik tok,cpc,viral_trend,0.8,Nao,0.0
S-109702,2025-07-04 07:00:00,,facebook,ads,ai_launch,1.57,Nao,0.0
S-109703,2025-07-30 09:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109704,2025-10-10 00:00:00,, google,cpc,search_brand,1.97,Nao,0.0
S-109705,2025-11-17 02:00:00,L-4081,meta,ads,ai_launch,1.78,Sim,299.9
S-109706,2025-08-13 06:00:00,,Meta Ads,ads,retargeting_v1,1.47,Nao,0.0
S-109707,2026-01-06 23:00:00,,Meta Ads,ads,ai_launch,1.78,Nao,0.0
S-109708,2025-11-02 12:00:00,,facebook,ads,retargeting_v1,1.01,Nao,0.0
S-109709,2025-10-10 17:00:00,,TikTok,cpc,viral_trend,1.08,Nao,0.0
S-109710,2026-01-23 06:00:00,,Meta Ads,ads,ai_launch,1.38,Nao,0.0
S-109711,2025-12-05 01:00:00,,Meta Ads,ads,ai_launch,1.1,Nao,0.0
S-109712,2025-01-12 05:00:00,L-5375,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109713,2025-10-08 18:00:00,, google,cpc,search_brand,1.62,Nao,0.0
S-109714,2025-09-05 22:00:00,,tiktok,cpc,viral_trend,0.61,Nao,0.0
S-109715,2025-12-04 14:00:00,L-4147,meta,ads,retargeting_v1,1.41,Nao,0.0
S-109716,2026-01-27 02:00:00,L-9110,gogle ,cpc,search_brand,2.3,Nao,0.0
S-109717,2026-01-11 10:00:00,,TikTok,cpc,viral_trend,0.86,Nao,0.0
S-109718,2025-04-05 04:00:00,L-6460,email,automation,welcome_flow,0.0,Nao,0.0
S-109719,2025-08-24 23:00:00,,FB,ads,ai_launch,1.56,Nao,0.0
S-109720,2025-07-13 08:00:00,L-9420, google,cpc,search_brand,1.95,Nao,0.0
S-109721,2026-01-30 12:00:00,L-2632, google,organic,seo_blog,0.0,Nao,0.0
S-109722,2025-12-28 08:00:00,,facebook,ads,ai_launch,1.14,Nao,0.0
S-109723,2025-12-11 02:00:00,L-8208, google,cpc,search_brand,1.91,Nao,0.0
S-109724,2025-08-20 07:00:00,,FB,ads,ai_launch,1.26,Nao,0.0
S-109725,2025-12-10 04:00:00,,TikTok,cpc,viral_trend,0.97,Nao,0.0
S-109726,2025-10-15 10:00:00,L-5476,meta,ads,ai_launch,1.67,Nao,0.0
S-109727,2025-10-07 08:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109728,2026-01-13 13:00:00,,GOOGLE,cpc,search_brand,2.38,Nao,0.0
S-109729,2025-03-25 22:00:00,,Google,cpc,search_brand,1.89,Nao,0.0
S-109730,2025-08-16 07:00:00,L-7564,Google,cpc,search_brand,2.32,Nao,0.0
S-109731,2025-09-19 02:00:00,,facebook,ads,ai_launch,1.13,Nao,0.0
S-109732,2025-12-09 07:00:00,L-1520,Meta Ads,ads,retargeting_v1,1.32,Nao,0.0
S-109733,2025-03-12 09:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109734,2025-02-20 07:00:00,,meta,ads,retargeting_v1,1.18,Nao,0.0
S-109735,2025-08-31 18:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109736,2025-02-05 14:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109737,2025-06-25 03:00:00,,tiktok,cpc,,0.59,Nao,0.0
S-109738,2025-12-09 06:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109739,2025-07-23 07:00:00,,gogle ,cpc,search_brand,1.69,Nao,0.0
S-109740,2025-12-15 07:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109741,2026-01-09 18:00:00,,Meta Ads,ads,ai_launch,1.23,Nao,0.0
S-109742,2025-10-20 14:00:00,,FB,ads,ai_launch,1.94,Nao,0.0
S-109743,2025-08-16 11:00:00,, google,cpc,search_brand,2.48,Nao,0.0
S-109744,2025-03-12 03:00:00,L-8222,Meta Ads,ads,retargeting_v1,1.14,Nao,0.0
S-109745,2025-12-21 18:00:00,,GOOGLE,cpc,search_brand,1.87,Nao,0.0
S-109746,2025-12-25 15:00:00,,TikTok,cpc,,1.04,Nao,0.0
S-109747,2025-07-04 10:00:00,,tiktok,cpc,viral_trend,1.02,Nao,0.0
S-109748,2025-12-03 14:00:00,,instagram,ads,retargeting_v1,1.17,Nao,0.0
S-109749,2025-05-25 06:00:00,,google,cpc,search_brand,2.0,Nao,0.0
S-109750,2025-08-06 00:00:00,,instagram,ads,ai_launch,1.9,Nao,0.0
S-109751,2026-01-20 04:00:00,,facebook,ads,retargeting_v1,0.84,Nao,0.0
S-109752,2025-04-24 20:00:00,,meta,ads,,1.27,Nao,0.0
S-109753,2025-12-20 00:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109754,2025-12-03 13:00:00,,TikTok,cpc,viral_trend,0.51,Nao,0.0
S-109755,2025-01-23 12:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109756,2025-01-06 00:00:00,,google,cpc,search_brand,2.27,Nao,0.0
S-109757,2025-01-25 14:00:00,,facebook,ads,ai_launch,1.35,Nao,0.0
S-109758,2025-11-22 02:00:00,,gogle ,cpc,search_brand,2.45,Nao,0.0
S-109759,2025-12-08 19:00:00,,instagram,ads,ai_launch,1.8,Nao,0.0
S-109760,2025-12-28 03:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109761,2025-12-11 02:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109762,2025-09-20 02:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109763,2026-01-22 17:00:00,L-4285,facebook,ads,ai_launch,1.43,Nao,0.0
S-109764,2025-07-01 06:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109765,2025-01-27 00:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109766,2026-01-06 20:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109767,2025-08-20 06:00:00,L-2559,FB,ads,retargeting_v1,0.82,Sim,499.9
S-109768,2025-12-20 19:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109769,2025-03-04 17:00:00,L-6340,Meta Ads,ads,ai_launch,1.17,Nao,0.0
S-109770,2025-12-25 03:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109771,2025-10-24 11:00:00,,facebook,ads,ai_launch,1.09,Nao,0.0
S-109772,2025-11-08 00:00:00,,Google,cpc,search_brand,2.04,Nao,0.0
S-109773,2025-02-22 23:00:00,L-9033,Email,automation,welcome_flow,0.0,Nao,0.0
S-109774,2025-12-13 03:00:00,,google,cpc,search_brand,1.79,Nao,0.0
S-109775,2025-02-23 19:00:00,L-1820,facebook,ads,ai_launch,1.3,Nao,0.0
S-109776,2025-01-18 18:00:00,,Google,cpc,search_brand,2.45,Nao,0.0
S-109777,2025-01-25 08:00:00,,GOOGLE,cpc,search_brand,2.41,Nao,0.0
S-109778,2025-07-21 15:00:00,,google,cpc,search_brand,1.6,Nao,0.0
S-109779,2026-01-04 02:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109780,2025-05-09 12:00:00,, google,cpc,search_brand,2.27,Nao,0.0
S-109781,2025-03-07 03:00:00,,Meta Ads,ads,ai_launch,1.07,Nao,0.0
S-109782,2025-06-01 08:00:00,,Google,cpc,search_brand,1.66,Nao,0.0
S-109783,2025-11-17 23:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109784,2025-04-15 11:00:00,,tik tok,cpc,viral_trend,0.98,Nao,0.0
S-109785,2025-03-27 14:00:00,,FB,ads,retargeting_v1,1.4,Nao,0.0
S-109786,2026-02-05 01:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109787,2025-11-18 18:00:00,,GOOGLE,cpc,search_brand,2.08,Nao,0.0
S-109788,2025-06-02 05:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109789,2025-08-31 13:00:00,L-8759,google,cpc,search_brand,1.82,Nao,0.0
S-109790,2025-01-22 13:00:00,,meta,ads,ai_launch,1.46,Nao,0.0
S-109791,2025-08-25 04:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109792,2025-01-25 22:00:00,,facebook,ads,ai_launch,1.93,Nao,0.0
S-109793,2025-09-23 21:00:00,,facebook,ads,ai_launch,1.48,Nao,0.0
S-109794,2026-01-22 16:00:00,,Google,cpc,search_brand,2.25,Nao,0.0
S-109795,2025-02-12 20:00:00,L-7905,e-mail,automation,welcome_flow,0.0,Sim,299.9
S-109796,2025-05-19 20:00:00,,meta,ads,ai_launch,1.18,Nao,0.0
S-109797,2026-01-26 05:00:00,,Meta Ads,ads,ai_launch,1.74,Nao,0.0
S-109798,2026-01-27 17:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109799,2025-08-17 22:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109800,2025-01-19 22:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109801,2025-02-01 11:00:00,,TikTok,cpc,viral_trend,0.55,Nao,0.0
S-109802,2025-12-16 11:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109803,2025-12-02 21:00:00,, google,cpc,search_brand,2.43,Nao,0.0
S-109804,2026-01-31 16:00:00,,tiktok,cpc,viral_trend,0.53,Nao,0.0
S-109805,2025-09-29 15:00:00,L-8240,meta,ads,ai_launch,1.98,Sim,499.9
S-109806,2025-09-07 17:00:00,, google,cpc,search_brand,1.61,Nao,0.0
S-109807,2025-05-19 03:00:00,,Google,cpc,search_brand,2.44,Nao,0.0
S-109808,2026-01-09 23:00:00,,Google,cpc,search_brand,2.4,Nao,0.0
S-109809,2025-11-20 08:00:00,, google,cpc,search_brand,2.42,Nao,0.0
S-109810,2026-02-02 09:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109811,2025-06-03 14:00:00,,instagram,ads,retargeting_v1,1.44,Nao,0.0
S-109812,2025-06-20 14:00:00,, google,cpc,search_brand,2.41,Nao,0.0
S-109813,2025-03-13 06:00:00,,meta,ads,retargeting_v1,1.04,Nao,0.0
S-109814,2025-11-22 16:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109815,2025-09-07 08:00:00,, google,cpc,,1.88,Nao,0.0
S-109816,2025-07-14 21:00:00,,meta,ads,ai_launch,1.02,Nao,0.0
S-109817,2025-02-26 03:00:00,,tiktok,cpc,viral_trend,0.63,Nao,0.0
S-109818,2025-09-19 13:00:00,,meta,ads,ai_launch,1.41,Nao,0.0
S-109819,2025-06-26 15:00:00,,FB,ads,ai_launch,1.28,Nao,0.0
S-109820,2025-08-22 09:00:00,,FB,ads,ai_launch,1.91,Nao,0.0
S-109821,2025-09-03 02:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109822,2025-04-13 02:00:00,,meta,ads,retargeting_v1,1.42,Nao,0.0
S-109823,2025-02-01 20:00:00,,FB,ads,retargeting_v1,1.38,Nao,0.0
S-109824,2025-12-10 15:00:00,,tiktok,cpc,viral_trend,1.19,Nao,0.0
S-109825,2025-03-19 13:00:00,,Google,cpc,search_brand,2.27,Nao,0.0
S-109826,2025-11-05 23:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109827,2026-02-04 18:00:00,,FB,ads,ai_launch,1.84,Nao,0.0
S-109828,2025-06-16 00:00:00,,google,cpc,search_brand,1.83,Nao,0.0
S-109829,2025-10-09 11:00:00,,meta,ads,ai_launch,1.44,Nao,0.0
S-109830,2025-08-17 17:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-109831,2025-07-13 05:00:00,,tik tok,cpc,viral_trend,1.16,Nao,0.0
S-109832,2026-01-12 15:00:00,,tik tok,cpc,viral_trend,0.75,Nao,0.0
S-109833,2025-03-27 01:00:00,,FB,ads,ai_launch,1.81,Nao,0.0
S-109834,2025-10-21 22:00:00,L-8088,Email,automation,welcome_flow,0.0,Nao,0.0
S-109835,2025-12-24 15:00:00,, google,cpc,search_brand,2.48,Nao,0.0
S-109836,2025-11-24 05:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109837,2025-12-08 21:00:00,,Meta Ads,ads,ai_launch,1.43,Nao,0.0
S-109838,2026-01-22 08:00:00,, google,cpc,search_brand,1.52,Nao,0.0
S-109839,2025-10-10 15:00:00,,facebook,ads,ai_launch,1.6,Nao,0.0
S-109840,2025-08-19 18:00:00,, google,cpc,search_brand,2.43,Nao,0.0
S-109841,2025-12-15 14:00:00,,tik tok,cpc,viral_trend,1.18,Nao,0.0
S-109842,2025-11-22 14:00:00,,gogle ,cpc,search_brand,2.13,Nao,0.0
S-109843,2025-10-01 20:00:00,, google,organic,seo_blog,1715.28,Nao,0.0
S-109844,2025-10-12 02:00:00,,meta,ads,ai_launch,1.19,Nao,0.0
S-109845,2025-06-10 22:00:00,,tiktok,cpc,viral_trend,1.09,Nao,0.0
S-109846,2025-09-12 00:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109847,2025-07-31 09:00:00,,gogle ,cpc,search_brand,2.16,Nao,0.0
S-109848,2025-10-19 09:00:00,,meta,ads,ai_launch,1.09,Nao,0.0
S-109849,2025-12-18 11:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109850,2025-07-25 04:00:00,,meta,ads,ai_launch,1.9,Nao,0.0
S-109851,2025-11-11 12:00:00,, google,cpc,search_brand,2.02,Nao,0.0
S-109852,2025-12-29 23:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109853,2025-07-15 11:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109854,2025-06-17 13:00:00,,gogle ,cpc,search_brand,1.96,Nao,0.0
S-109855,2025-03-17 06:00:00,, google,cpc,search_brand,2.26,Nao,0.0
S-109856,2025-09-05 12:00:00,,TikTok,cpc,viral_trend,0.64,Nao,0.0
S-109857,2025-10-30 00:00:00,,instagram,ads,retargeting_v1,1.25,Nao,0.0
S-109858,2025-07-08 22:00:00,,instagram,ads,ai_launch,1.55,Nao,0.0
S-109859,2025-02-02 05:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109860,2025-06-21 06:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109861,2025-09-16 18:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109862,2025-05-28 22:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109863,2025-05-06 16:00:00,, google,cpc,search_brand,1.67,Nao,0.0
S-109864,2025-04-14 22:00:00,,Google,cpc,search_brand,1.6,Nao,0.0
S-109865,2025-07-19 05:00:00,,tiktok,cpc,viral_trend,0.74,Nao,0.0
S-109866,2025-07-15 19:00:00,,instagram,ads,ai_launch,1.35,Nao,0.0
S-109867,2025-11-15 13:00:00,,TikTok,cpc,viral_trend,0.81,Nao,0.0
S-109868,2025-11-24 12:00:00,,Meta Ads,ads,ai_launch,1.56,Nao,0.0
S-109869,2025-02-09 18:00:00,,tiktok,cpc,viral_trend,0.5,Nao,0.0
S-109870,2025-12-03 17:00:00,,google,cpc,search_brand,1.9,Nao,0.0
S-109871,2025-01-11 05:00:00,,gogle ,cpc,search_brand,1.97,Nao,0.0
S-109872,2026-01-05 02:00:00,,facebook,ads,ai_launch,1.68,Nao,0.0
S-109873,2025-01-03 03:00:00,L-8519,email,automation,welcome_flow,0.0,Nao,0.0
S-109874,2025-01-09 23:00:00,,TikTok,cpc,viral_trend,1114.15,Nao,0.0
S-109875,2025-01-03 09:00:00,, google,organic,seo_blog,0.0,Nao,0.0
S-109876,2025-04-02 12:00:00,,facebook,ads,ai_launch,1.7,Nao,0.0
S-109877,2025-01-08 19:00:00,,instagram,ads,ai_launch,1.98,Nao,0.0
S-109878,2025-11-22 02:00:00,L-1726,Meta Ads,ads,ai_launch,1.55,Nao,0.0
S-109879,2025-01-07 18:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109880,2025-04-24 04:00:00,,meta,ads,ai_launch,1.84,Nao,0.0
S-109881,2025-11-30 12:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109882,2025-02-13 21:00:00,,GOOGLE,cpc,search_brand,2.16,Nao,0.0
S-109883,2025-11-23 19:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109884,2025-03-16 14:00:00,L-5168,facebook,ads,ai_launch,1.37,Nao,0.0
S-109885,2025-06-18 09:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109886,2025-01-21 17:00:00,L-1490,google,organic,seo_blog,0.0,Nao,0.0
S-109887,2025-01-06 21:00:00,, google,cpc,search_brand,2.36,Nao,0.0
S-109888,2025-06-26 14:00:00,L-7699,e-mail,automation,welcome_flow,0.0,Sim,99.9
S-109889,2025-05-03 12:00:00,,google,cpc,search_brand,1.91,Nao,0.0
S-109890,2025-08-08 01:00:00,,e-mail,automation,,0.0,Nao,0.0
S-109891,2025-09-12 11:00:00,,TikTok,cpc,viral_trend,0.54,Nao,0.0
S-109892,2025-07-13 16:00:00,,facebook,ads,ai_launch,1.31,Nao,0.0
S-109893,2025-02-16 21:00:00,,tik tok,cpc,viral_trend,0.55,Nao,0.0
S-109894,2025-07-18 10:00:00,,GOOGLE,cpc,search_brand,2.16,Nao,0.0
S-109895,2025-12-11 05:00:00,,GOOGLE,cpc,search_brand,2.35,Nao,0.0
S-109896,2025-05-12 16:00:00,,FB,ads,,1.84,Nao,0.0
S-109897,2025-12-29 16:00:00,,TikTok,cpc,viral_trend,0.64,Nao,0.0
S-109898,2025-04-11 02:00:00,L-3155,google,organic,seo_blog,0.0,Nao,0.0
S-109899,2025-10-30 17:00:00,L-7463,google,cpc,search_brand,2.45,Nao,0.0
S-109900,2025-08-22 23:00:00,,Meta Ads,ads,ai_launch,1.44,Nao,0.0
S-109901,2025-05-21 02:00:00,,tiktok,cpc,viral_trend,0.85,Nao,0.0
S-109902,2025-03-26 01:00:00,,Meta Ads,ads,ai_launch,1.95,Nao,0.0
S-109903,2026-01-13 17:00:00,,meta,ads,ai_launch,1.21,Nao,0.0
S-109904,2025-06-13 02:00:00,,facebook,ads,ai_launch,1.15,Nao,0.0
S-109905,2025-07-15 08:00:00,,instagram,ads,ai_launch,1.47,Nao,0.0
S-109906,2025-10-20 01:00:00,,Google,cpc,search_brand,2.03,Nao,0.0
S-109907,2025-01-10 00:00:00,,GOOGLE,cpc,search_brand,2.07,Nao,0.0
S-109908,2025-06-30 08:00:00,, google,cpc,search_brand,1.68,Nao,0.0
S-109909,2025-11-01 07:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109910,2025-05-13 06:00:00,,gogle ,organic,seo_blog,0.0,Nao,0.0
S-109911,2025-10-02 18:00:00,,facebook,ads,ai_launch,1.19,Nao,0.0
S-109912,2026-01-17 03:00:00,L-5413,instagram,ads,ai_launch,1.6,Nao,0.0
S-109913,2025-06-07 17:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109914,2025-12-04 07:00:00,,TikTok,cpc,viral_trend,0.63,Nao,0.0
S-109915,2025-01-16 19:00:00,,Google,cpc,search_brand,1.63,Nao,0.0
S-109916,2025-10-18 17:00:00,,meta,ads,ai_launch,1.65,Nao,0.0
S-109917,2025-10-11 09:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109918,2025-04-01 13:00:00,,facebook,ads,ai_launch,1.86,Nao,0.0
S-109919,2025-12-19 04:00:00,,Meta Ads,ads,ai_launch,1.3,Nao,0.0
S-109920,2025-05-21 13:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109921,2025-05-08 23:00:00,, google,cpc,search_brand,2.48,Nao,0.0
S-109922,2025-11-23 13:00:00,,FB,ads,ai_launch,1.56,Nao,0.0
S-109923,2025-04-08 17:00:00,,FB,ads,retargeting_v1,0.86,Nao,0.0
S-109924,2025-11-16 10:00:00,,facebook,ads,ai_launch,1.02,Nao,0.0
S-109925,2025-01-26 02:00:00,,GOOGLE,cpc,search_brand,2.26,Nao,0.0
S-109926,2025-01-03 07:00:00,,tiktok,cpc,viral_trend,0.57,Nao,0.0
S-109927,2025-06-09 09:00:00,L-7406,GOOGLE,cpc,search_brand,1.55,Nao,0.0
S-109928,2026-01-08 01:00:00,,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109929,2025-07-07 10:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109930,2025-11-23 20:00:00,,instagram,ads,ai_launch,1.16,Nao,0.0
S-109931,2025-07-11 16:00:00,,instagram,ads,ai_launch,1.17,Nao,0.0
S-109932,2025-08-17 09:00:00,,google,cpc,search_brand,2.33,Nao,0.0
S-109933,2025-03-01 03:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109934,2025-04-01 20:00:00,,meta,ads,ai_launch,1.33,Nao,0.0
S-109935,2025-11-10 19:00:00,,GOOGLE,cpc,search_brand,1.94,Nao,0.0
S-109936,2025-01-02 04:00:00,L-3312,instagram,ads,ai_launch,1.02,Nao,0.0
S-109937,2025-03-26 14:00:00,L-4579,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109938,2025-01-28 08:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109939,2025-01-20 18:00:00,,tik tok,cpc,viral_trend,1.06,Nao,0.0
S-109940,2025-10-03 17:00:00,L-8368,meta,ads,ai_launch,1.06,Nao,0.0
S-109941,2025-05-17 04:00:00,L-5159,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109942,2025-12-02 13:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109943,2025-09-25 15:00:00,,google,cpc,search_brand,2.31,Nao,0.0
S-109944,2025-11-07 04:00:00,, google,cpc,,2.21,Nao,0.0
S-109945,2025-02-27 15:00:00,L-9722,tiktok,cpc,viral_trend,0.77,Nao,0.0
S-109946,2025-11-23 19:00:00,L-1483,meta,ads,retargeting_v1,1.46,Sim,99.9
S-109947,2025-12-25 15:00:00,,FB,ads,ai_launch,1.51,Nao,0.0
S-109948,2025-08-12 04:00:00,,tiktok,cpc,viral_trend,0.85,Nao,0.0
S-109949,2025-01-19 08:00:00,L-1107,facebook,ads,ai_launch,1.41,Sim,199.9
S-109950,2025-04-16 03:00:00,L-7389,Email,automation,welcome_flow,0.0,Nao,0.0
S-109951,2025-07-17 13:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109952,2025-06-22 06:00:00,,meta,ads,ai_launch,1.62,Nao,0.0
S-109953,2025-07-23 10:00:00,,meta,ads,ai_launch,1.88,Nao,0.0
S-109954,2025-03-24 15:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109955,2025-03-16 06:00:00,,FB,ads,retargeting_v1,1.39,Nao,0.0
S-109956,2026-01-30 12:00:00,,facebook,ads,ai_launch,1.1,Nao,0.0
S-109957,2025-07-01 10:00:00,,facebook,ads,,1.15,Nao,0.0
S-109958,2025-04-20 19:00:00,, google,cpc,search_brand,1.53,Nao,0.0
S-109959,2025-10-21 11:00:00,,instagram,ads,ai_launch,1.66,Nao,0.0
S-109960,2025-06-21 19:00:00,,tik tok,cpc,viral_trend,0.57,Nao,0.0
S-109961,2025-11-17 16:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109962,2025-02-27 18:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109963,2025-01-09 10:00:00,,Email,automation,welcome_flow,0.0,Nao,0.0
S-109964,2025-07-09 03:00:00,,GOOGLE,organic,seo_blog,0.0,Nao,0.0
S-109965,2025-12-20 16:00:00,,google,organic,seo_blog,0.0,Nao,0.0
S-109966,2026-01-07 03:00:00,,email,automation,welcome_flow,0.0,Nao,0.0
S-109967,2025-12-14 12:00:00,L-4320,e-mail,automation,welcome_flow,0.0,Nao,0.0
S-109968,2025-05-08 14:00:00,,Google,cpc,search_brand,2.06,Nao,0.0
S-109969,2025-04-03 06:00:00,,FB,ads,ai_launch,1.68,Nao,0.0
S-109970,2025-12-12 16:00:00,,Google,organic,seo_blog,0.0,Nao,0.0
S-109971,2025-07-14 19:00:00,,google,organic,,0.0,Nao,0.0
